date,supplier,category,sku,units_sold,retail_price,base_cost,freight_pct,duty_pct,packaging_pct,handling_pct,rebate_pct,shrink_pct
2024-12-01,Own Label,Haircare,OWN-HAI-00,2783,2.12,1.27,0.043,0.0,0.009,0.005,0.007,0.004
2024-12-01,Own Label,Haircare,OWN-HAI-01,1140,1.42,1.09,0.034,0.032,0.007,0.014,0.022,0.011
2024-12-01,Own Label,Haircare,OWN-HAI-02,3013,3.62,2.79,0.04,0.001,0.013,0.015,0.006,0.014
2024-12-01,Own Label,Oral Care,OWN-ORA-00,741,6.4,4.02,0.051,0.026,0.014,0.007,0.029,0.005
2024-12-01,Own Label,Oral Care,OWN-ORA-01,1030,2.14,1.65,0.047,0.05,0.028,0.015,0.017,0.013
2024-12-01,Own Label,Oral Care,OWN-ORA-02,1975,1.9,1.53,0.06,0.037,0.023,0.019,0.008,0.011
2024-12-01,Own Label,Oral Care,OWN-ORA-03,337,2.77,1.55,0.011,0.042,0.012,0.013,0.012,0.019
2024-12-01,Own Label,Oral Care,OWN-ORA-04,1649,5.68,3.6,0.029,0.023,0.017,0.012,0.037,0.014
2024-12-01,Own Label,Skincare,OWN-SKI-00,3531,1.18,1.04,0.055,0.039,0.005,0.006,0.009,0.003
2024-12-01,Own Label,Skincare,OWN-SKI-01,3840,5.11,4.05,0.058,0.003,0.006,0.009,0.01,0.005
2024-12-01,Own Label,Skincare,OWN-SKI-02,3491,5.31,4.84,0.029,0.021,0.026,0.009,0.006,0.017
2024-12-01,Own Label,Dairy,OWN-DAI-00,2843,4.37,3.31,0.027,0.016,0.024,0.006,0.009,0.015
2024-12-01,Own Label,Dairy,OWN-DAI-01,3474,6.3,4.77,0.057,0.003,0.015,0.009,0.029,0.02
2024-12-01,Own Label,Dairy,OWN-DAI-02,1305,1.71,1.4,0.02,0.017,0.013,0.019,0.039,0.004
2024-12-01,Own Label,Dairy,OWN-DAI-03,2408,1.75,1.11,0.023,0.043,0.019,0.013,0.005,0.017
2024-12-01,Own Label,Snacks,OWN-SNA-00,2290,1.28,1.04,0.037,0.004,0.016,0.012,0.007,0.019
2024-12-01,Own Label,Snacks,OWN-SNA-01,3383,2.11,1.24,0.053,0.023,0.024,0.009,0.031,0.002
2024-12-01,Own Label,Snacks,OWN-SNA-02,770,3.47,1.98,0.049,0.01,0.011,0.007,0.013,0.015
2024-12-01,Own Label,Bakery,OWN-BAK-00,1878,2.05,1.79,0.054,0.044,0.011,0.012,0.039,0.015
2024-12-01,Own Label,Bakery,OWN-BAK-01,646,3.99,2.33,0.027,0.014,0.015,0.017,0.015,0.009
2024-12-01,Own Label,Bakery,OWN-BAK-02,2626,3.03,2.54,0.058,0.01,0.018,0.009,0.032,0.012
2024-12-01,Own Label,Beverages,OWN-BEV-00,3343,5.37,3.74,0.056,0.027,0.009,0.015,0.032,0.006
2024-12-01,Own Label,Beverages,OWN-BEV-01,2634,2.93,2.58,0.018,0.025,0.02,0.006,0.015,0.015
2024-12-01,Regional Dairy,Haircare,REG-HAI-00,3890,2.65,2.24,0.058,0.043,0.008,0.016,0.013,0.02
2024-12-01,Regional Dairy,Haircare,REG-HAI-01,3380,6.41,5.11,0.042,0.008,0.027,0.011,0.006,0.0
2024-12-01,Regional Dairy,Haircare,REG-HAI-02,1760,1.42,0.8,0.051,0.01,0.014,0.02,0.013,0.006
2024-12-01,Regional Dairy,Haircare,REG-HAI-03,3757,3.93,3.19,0.026,0.024,0.026,0.012,0.014,0.01
2024-12-01,Regional Dairy,Haircare,REG-HAI-04,1354,5.83,4.34,0.022,0.006,0.007,0.016,0.017,0.018
2024-12-01,Regional Dairy,Oral Care,REG-ORA-00,1142,1.97,1.53,0.032,0.029,0.023,0.017,0.034,0.005
2024-12-01,Regional Dairy,Oral Care,REG-ORA-01,488,1.61,1.29,0.026,0.034,0.007,0.008,0.034,0.005
2024-12-01,Regional Dairy,Oral Care,REG-ORA-02,1167,1.31,0.76,0.027,0.043,0.01,0.01,0.003,0.015
2024-12-01,Regional Dairy,Oral Care,REG-ORA-03,1148,4.56,4.09,0.054,0.038,0.025,0.015,0.01,0.018
2024-12-01,Regional Dairy,Skincare,REG-SKI-00,2466,4.04,2.39,0.032,0.023,0.027,0.013,0.015,0.02
2024-12-01,Regional Dairy,Skincare,REG-SKI-01,1730,3.27,1.85,0.047,0.046,0.012,0.018,0.012,0.018
2024-12-01,Regional Dairy,Skincare,REG-SKI-02,1649,4.82,4.15,0.059,0.031,0.019,0.014,0.021,0.013
2024-12-01,Regional Dairy,Skincare,REG-SKI-03,3259,1.53,1.24,0.037,0.005,0.011,0.005,0.019,0.006
2024-12-01,Regional Dairy,Dairy,REG-DAI-00,1020,2.56,1.69,0.047,0.002,0.028,0.018,0.027,0.012
2024-12-01,Regional Dairy,Dairy,REG-DAI-01,1855,1.94,1.12,0.022,0.04,0.006,0.014,0.04,0.017
2024-12-01,Regional Dairy,Dairy,REG-DAI-02,1990,4.59,2.95,0.021,0.024,0.023,0.013,0.001,0.017
2024-12-01,Regional Dairy,Dairy,REG-DAI-03,681,5.82,4.43,0.036,0.022,0.013,0.012,0.031,0.012
2024-12-01,Regional Dairy,Snacks,REG-SNA-00,1019,3.38,2.62,0.042,0.03,0.023,0.009,0.02,0.002
2024-12-01,Regional Dairy,Snacks,REG-SNA-01,1629,5.31,4.83,0.023,0.014,0.017,0.02,0.011,0.008
2024-12-01,Regional Dairy,Snacks,REG-SNA-02,2461,2.32,1.59,0.034,0.002,0.009,0.009,0.039,0.007
2024-12-01,Regional Dairy,Bakery,REG-BAK-00,1066,2.0,1.55,0.024,0.01,0.018,0.005,0.0,0.004
2024-12-01,Regional Dairy,Bakery,REG-BAK-01,754,5.63,3.69,0.033,0.022,0.01,0.011,0.002,0.006
2024-12-01,Regional Dairy,Beverages,REG-BEV-00,1772,2.49,2.12,0.037,0.044,0.019,0.005,0.027,0.001
2024-12-01,Regional Dairy,Beverages,REG-BEV-01,1106,1.64,1.07,0.03,0.021,0.015,0.019,0.029,0.012
2024-12-01,Regional Dairy,Beverages,REG-BEV-02,3511,2.56,2.09,0.058,0.036,0.027,0.005,0.029,0.017
2024-12-01,Regional Dairy,Beverages,REG-BEV-03,3960,4.28,3.44,0.016,0.019,0.016,0.011,0.005,0.008
2024-12-01,Regional Dairy,Beverages,REG-BEV-04,1307,5.94,4.16,0.026,0.037,0.015,0.015,0.026,0.018
2024-12-01,Niche Snacks,Haircare,NIC-HAI-00,1489,3.71,2.23,0.016,0.008,0.009,0.015,0.03,0.011
2024-12-01,Niche Snacks,Haircare,NIC-HAI-01,586,3.89,2.34,0.011,0.021,0.012,0.012,0.023,0.001
2024-12-01,Niche Snacks,Oral Care,NIC-ORA-00,773,4.03,2.73,0.046,0.033,0.026,0.015,0.017,0.013
2024-12-01,Niche Snacks,Oral Care,NIC-ORA-01,574,3.94,3.42,0.04,0.011,0.015,0.012,0.023,0.015
2024-12-01,Niche Snacks,Skincare,NIC-SKI-00,559,5.88,3.26,0.029,0.001,0.015,0.013,0.02,0.003
2024-12-01,Niche Snacks,Skincare,NIC-SKI-01,206,1.7,1.49,0.027,0.008,0.006,0.015,0.025,0.007
2024-12-01,Niche Snacks,Skincare,NIC-SKI-02,1702,5.33,4.11,0.015,0.042,0.018,0.018,0.023,0.011
2024-12-01,Niche Snacks,Skincare,NIC-SKI-03,1254,4.75,2.86,0.034,0.001,0.018,0.019,0.015,0.001
2024-12-01,Niche Snacks,Dairy,NIC-DAI-00,562,3.07,1.87,0.011,0.038,0.016,0.009,0.036,0.002
2024-12-01,Niche Snacks,Dairy,NIC-DAI-01,2417,3.0,2.18,0.032,0.05,0.019,0.006,0.024,0.003
2024-12-01,Niche Snacks,Dairy,NIC-DAI-02,2136,3.06,2.07,0.037,0.008,0.019,0.013,0.03,0.017
2024-12-01,Niche Snacks,Snacks,NIC-SNA-00,3146,2.59,1.67,0.02,0.003,0.014,0.009,0.039,0.011
2024-12-01,Niche Snacks,Snacks,NIC-SNA-01,1722,1.83,1.4,0.06,0.008,0.025,0.008,0.031,0.015
2024-12-01,Niche Snacks,Snacks,NIC-SNA-02,2351,2.72,2.29,0.033,0.037,0.009,0.018,0.028,0.018
2024-12-01,Niche Snacks,Snacks,NIC-SNA-03,2246,6.3,5.58,0.046,0.027,0.027,0.007,0.032,0.002
2024-12-01,Niche Snacks,Bakery,NIC-BAK-00,1407,2.44,2.13,0.057,0.007,0.017,0.02,0.019,0.017
2024-12-01,Niche Snacks,Bakery,NIC-BAK-01,3270,2.59,1.9,0.036,0.028,0.016,0.014,0.037,0.007
2024-12-01,Niche Snacks,Beverages,NIC-BEV-00,1914,5.91,4.25,0.032,0.03,0.02,0.017,0.019,0.02
2024-12-01,Niche Snacks,Beverages,NIC-BEV-01,2063,5.68,4.05,0.052,0.045,0.007,0.018,0.018,0.01
2024-12-01,Local Bakery,Haircare,LOC-HAI-00,1924,6.09,3.39,0.034,0.034,0.023,0.015,0.005,0.006
2024-12-01,Local Bakery,Haircare,LOC-HAI-01,2199,5.49,3.7,0.047,0.026,0.025,0.02,0.008,0.02
2024-12-01,Local Bakery,Haircare,LOC-HAI-02,3759,2.55,1.42,0.047,0.042,0.024,0.007,0.03,0.015
2024-12-01,Local Bakery,Oral Care,LOC-ORA-00,400,5.19,4.48,0.041,0.004,0.017,0.006,0.016,0.008
2024-12-01,Local Bakery,Oral Care,LOC-ORA-01,1581,2.61,1.97,0.042,0.029,0.022,0.005,0.004,0.017
2024-12-01,Local Bakery,Oral Care,LOC-ORA-02,1289,1.33,0.98,0.05,0.035,0.006,0.006,0.016,0.006
2024-12-01,Local Bakery,Oral Care,LOC-ORA-03,2755,5.74,4.01,0.025,0.008,0.012,0.005,0.023,0.017
2024-12-01,Local Bakery,Oral Care,LOC-ORA-04,3160,4.49,4.1,0.04,0.018,0.021,0.007,0.036,0.01
2024-12-01,Local Bakery,Skincare,LOC-SKI-00,3345,4.18,3.27,0.014,0.034,0.011,0.016,0.033,0.016
2024-12-01,Local Bakery,Skincare,LOC-SKI-01,1245,4.05,2.41,0.056,0.036,0.015,0.007,0.035,0.016
2024-12-01,Local Bakery,Skincare,LOC-SKI-02,3910,1.2,0.99,0.026,0.0,0.018,0.006,0.011,0.014
2024-12-01,Local Bakery,Dairy,LOC-DAI-00,1311,5.6,3.09,0.022,0.037,0.013,0.007,0.014,0.005
2024-12-01,Local Bakery,Dairy,LOC-DAI-01,2146,5.75,4.38,0.055,0.047,0.016,0.011,0.037,0.014
2024-12-01,Local Bakery,Dairy,LOC-DAI-02,2648,4.75,3.48,0.029,0.032,0.023,0.005,0.007,0.014
2024-12-01,Local Bakery,Dairy,LOC-DAI-03,3284,1.92,1.25,0.016,0.034,0.029,0.009,0.019,0.013
2024-12-01,Local Bakery,Snacks,LOC-SNA-00,3057,1.49,1.09,0.029,0.043,0.017,0.007,0.025,0.015
2024-12-01,Local Bakery,Snacks,LOC-SNA-01,1072,1.19,0.99,0.031,0.041,0.026,0.008,0.026,0.009
2024-12-01,Local Bakery,Bakery,LOC-BAK-00,2205,2.11,1.69,0.04,0.015,0.008,0.015,0.03,0.006
2024-12-01,Local Bakery,Bakery,LOC-BAK-01,1139,3.11,2.53,0.02,0.045,0.012,0.011,0.002,0.002
2024-12-01,Local Bakery,Bakery,LOC-BAK-02,1873,3.95,2.32,0.044,0.012,0.028,0.018,0.028,0.019
2024-12-01,Local Bakery,Bakery,LOC-BAK-03,874,3.66,2.56,0.037,0.03,0.005,0.012,0.039,0.01
2024-12-01,Local Bakery,Bakery,LOC-BAK-04,2477,5.17,3.71,0.023,0.011,0.008,0.018,0.023,0.002
2024-12-01,Local Bakery,Beverages,LOC-BEV-00,2992,1.57,1.02,0.011,0.015,0.024,0.013,0.014,0.007
2024-12-01,Local Bakery,Beverages,LOC-BEV-01,1751,4.08,3.24,0.037,0.044,0.022,0.013,0.033,0.012
2024-12-01,Local Bakery,Beverages,LOC-BEV-02,3775,3.46,2.41,0.025,0.003,0.011,0.009,0.019,0.015
2024-12-01,Local Bakery,Beverages,LOC-BEV-03,2718,4.66,3.57,0.06,0.012,0.018,0.015,0.026,0.011
2024-12-01,Global Beverages,Haircare,GLO-HAI-00,432,2.05,1.68,0.041,0.045,0.026,0.01,0.011,0.02
2024-12-01,Global Beverages,Haircare,GLO-HAI-01,2703,4.46,3.09,0.044,0.013,0.014,0.019,0.012,0.009
2024-12-01,Global Beverages,Haircare,GLO-HAI-02,2806,1.24,1.0,0.045,0.047,0.017,0.008,0.002,0.008
2024-12-01,Global Beverages,Oral Care,GLO-ORA-00,2146,5.16,3.51,0.057,0.048,0.021,0.019,0.03,0.011
2024-12-01,Global Beverages,Oral Care,GLO-ORA-01,2549,3.32,1.88,0.018,0.022,0.01,0.006,0.034,0.02
2024-12-01,Global Beverages,Oral Care,GLO-ORA-02,2580,3.85,2.68,0.043,0.005,0.021,0.012,0.016,0.019
2024-12-01,Global Beverages,Skincare,GLO-SKI-00,3264,2.13,1.53,0.056,0.009,0.01,0.005,0.001,0.017
2024-12-01,Global Beverages,Skincare,GLO-SKI-01,996,5.98,5.38,0.058,0.026,0.029,0.016,0.006,0.01
2024-12-01,Global Beverages,Skincare,GLO-SKI-02,3623,2.64,1.68,0.033,0.039,0.029,0.016,0.034,0.012
2024-12-01,Global Beverages,Dairy,GLO-DAI-00,2321,5.29,3.65,0.038,0.04,0.006,0.017,0.007,0.01
2024-12-01,Global Beverages,Dairy,GLO-DAI-01,1143,1.43,1.01,0.011,0.024,0.022,0.007,0.012,0.008
2024-12-01,Global Beverages,Snacks,GLO-SNA-00,2793,6.46,3.66,0.048,0.019,0.015,0.016,0.037,0.019
2024-12-01,Global Beverages,Snacks,GLO-SNA-01,3874,2.44,1.9,0.06,0.019,0.019,0.011,0.034,0.018
2024-12-01,Global Beverages,Snacks,GLO-SNA-02,353,6.04,3.55,0.035,0.011,0.006,0.006,0.007,0.017
2024-12-01,Global Beverages,Snacks,GLO-SNA-03,1972,2.16,1.53,0.046,0.028,0.016,0.01,0.034,0.003
2024-12-01,Global Beverages,Bakery,GLO-BAK-00,3574,5.96,5.14,0.03,0.038,0.026,0.018,0.022,0.004
2024-12-01,Global Beverages,Bakery,GLO-BAK-01,2800,2.56,1.97,0.012,0.032,0.014,0.009,0.035,0.009
2024-12-01,Global Beverages,Bakery,GLO-BAK-02,1590,5.44,4.67,0.027,0.035,0.024,0.015,0.006,0.018
2024-12-01,Global Beverages,Bakery,GLO-BAK-03,2718,1.15,0.76,0.057,0.02,0.019,0.013,0.024,0.001
2024-12-01,Global Beverages,Beverages,GLO-BEV-00,1580,4.95,3.09,0.02,0.001,0.016,0.018,0.002,0.004
2024-12-01,Global Beverages,Beverages,GLO-BEV-01,1043,2.16,1.72,0.047,0.042,0.016,0.01,0.013,0.014
2024-12-01,Global Beverages,Beverages,GLO-BEV-02,1634,2.42,1.44,0.027,0.05,0.015,0.008,0.03,0.011
2025-01-01,Unilever,Haircare,UNI-HAI-00,3000,3.03,2.13,0.048,0.001,0.012,0.013,0.011,0.013
2025-01-01,Unilever,Haircare,UNI-HAI-01,2973,2.39,1.85,0.025,0.036,0.024,0.007,0.021,0.01
2025-01-01,Unilever,Haircare,UNI-HAI-02,1304,6.12,5.24,0.045,0.036,0.017,0.019,0.028,0.015
2025-01-01,Unilever,Haircare,UNI-HAI-03,1861,2.83,1.59,0.013,0.007,0.01,0.015,0.006,0.002
2025-01-01,Unilever,Haircare,UNI-HAI-04,760,4.97,3.77,0.057,0.025,0.015,0.007,0.031,0.015
2025-01-01,Unilever,Oral Care,UNI-ORA-00,568,1.04,0.89,0.011,0.035,0.029,0.012,0.009,0.014
2025-01-01,Unilever,Oral Care,UNI-ORA-01,1101,3.96,3.59,0.013,0.025,0.023,0.018,0.007,0.016
2025-01-01,Unilever,Oral Care,UNI-ORA-02,1706,6.23,3.95,0.054,0.04,0.022,0.014,0.013,0.016
2025-01-01,Unilever,Skincare,UNI-SKI-00,1039,2.3,1.8,0.039,0.042,0.028,0.005,0.027,0.001
2025-01-01,Unilever,Skincare,UNI-SKI-01,312,1.01,0.7,0.02,0.021,0.028,0.011,0.035,0.012
2025-01-01,Unilever,Dairy,UNI-DAI-00,3330,2.89,1.68,0.027,0.034,0.007,0.008,0.015,0.02
2025-01-01,Unilever,Dairy,UNI-DAI-01,1307,4.66,3.65,0.02,0.021,0.024,0.007,0.011,0.006
2025-01-01,Unilever,Dairy,UNI-DAI-02,2961,6.02,3.34,0.033,0.049,0.008,0.013,0.039,0.011
2025-01-01,Unilever,Dairy,UNI-DAI-03,3353,4.85,3.43,0.027,0.02,0.012,0.008,0.019,0.005
2025-01-01,Unilever,Dairy,UNI-DAI-04,1859,3.98,3.2,0.017,0.03,0.009,0.019,0.003,0.009
2025-01-01,Unilever,Snacks,UNI-SNA-00,3379,3.46,2.02,0.038,0.032,0.023,0.011,0.023,0.009
2025-01-01,Unilever,Snacks,UNI-SNA-01,3623,4.32,2.88,0.024,0.03,0.027,0.019,0.004,0.003
2025-01-01,Unilever,Snacks,UNI-SNA-02,3350,2.09,1.88,0.01,0.039,0.021,0.011,0.002,0.013
2025-01-01,Unilever,Snacks,UNI-SNA-03,500,4.16,2.68,0.033,0.048,0.015,0.018,0.008,0.013
2025-01-01,Unilever,Snacks,UNI-SNA-04,375,4.62,3.39,0.047,0.016,0.027,0.006,0.032,0.017
2025-01-01,Unilever,Bakery,UNI-BAK-00,3876,3.77,2.69,0.06,0.011,0.019,0.015,0.028,0.004
2025-01-01,Unilever,Bakery,UNI-BAK-01,2286,2.02,1.77,0.047,0.001,0.011,0.008,0.011,0.005
2025-01-01,Unilever,Bakery,UNI-BAK-02,2543,2.89,2.04,0.021,0.03,0.02,0.011,0.013,0.018
2025-01-01,Unilever,Bakery,UNI-BAK-03,2886,5.51,4.93,0.037,0.01,0.02,0.016,0.03,0.01
2025-01-01,Unilever,Bakery,UNI-BAK-04,890,5.22,3.7,0.02,0.04,0.013,0.018,0.037,0.017
2025-01-01,Unilever,Beverages,UNI-BEV-00,767,5.31,3.73,0.054,0.032,0.026,0.012,0.021,0.003
2025-01-01,Unilever,Beverages,UNI-BEV-01,1558,1.26,1.08,0.025,0.022,0.006,0.01,0.02,0.001
2025-01-01,Unilever,Beverages,UNI-BEV-02,1021,1.06,0.67,0.024,0.036,0.005,0.011,0.037,0.002
2025-01-01,P&G,Haircare,P&G-HAI-00,844,5.3,4.76,0.047,0.036,0.026,0.012,0.032,0.0
2025-01-01,P&G,Haircare,P&G-HAI-01,2387,2.3,1.7,0.037,0.018,0.014,0.017,0.032,0.006
2025-01-01,P&G,Oral Care,P&G-ORA-00,766,6.24,4.19,0.028,0.025,0.029,0.018,0.004,0.008
2025-01-01,P&G,Oral Care,P&G-ORA-01,3258,5.54,3.76,0.036,0.04,0.027,0.01,0.018,0.008
2025-01-01,P&G,Oral Care,P&G-ORA-02,3142,4.32,2.63,0.044,0.009,0.022,0.008,0.005,0.003
2025-01-01,P&G,Oral Care,P&G-ORA-03,3887,5.73,4.28,0.049,0.015,0.019,0.01,0.017,0.015
2025-01-01,P&G,Oral Care,P&G-ORA-04,698,2.25,1.53,0.015,0.011,0.018,0.014,0.01,0.001
2025-01-01,P&G,Skincare,P&G-SKI-00,3398,2.21,1.4,0.058,0.031,0.019,0.011,0.017,0.011
2025-01-01,P&G,Skincare,P&G-SKI-01,2577,3.21,2.66,0.02,0.016,0.019,0.014,0.001,0.019
2025-01-01,P&G,Skincare,P&G-SKI-02,2807,4.29,2.55,0.027,0.007,0.022,0.008,0.016,0.018
2025-01-01,P&G,Dairy,P&G-DAI-00,1537,3.74,2.64,0.011,0.04,0.007,0.012,0.022,0.013
2025-01-01,P&G,Dairy,P&G-DAI-01,2663,4.9,4.29,0.047,0.035,0.024,0.012,0.035,0.004
2025-01-01,P&G,Dairy,P&G-DAI-02,1587,2.77,2.33,0.033,0.009,0.026,0.018,0.019,0.002
2025-01-01,P&G,Dairy,P&G-DAI-03,741,4.53,2.52,0.024,0.01,0.006,0.012,0.007,0.015
2025-01-01,P&G,Snacks,P&G-SNA-00,931,3.96,3.62,0.033,0.026,0.03,0.008,0.038,0.001
2025-01-01,P&G,Snacks,P&G-SNA-01,2570,2.13,1.45,0.029,0.003,0.014,0.012,0.029,0.013
2025-01-01,P&G,Snacks,P&G-SNA-02,2866,6.1,4.21,0.052,0.042,0.014,0.014,0.004,0.002
2025-01-01,P&G,Snacks,P&G-SNA-03,1271,1.27,1.06,0.039,0.039,0.024,0.017,0.021,0.003
2025-01-01,P&G,Bakery,P&G-BAK-00,1434,4.37,3.6,0.018,0.01,0.027,0.016,0.036,0.015
2025-01-01,P&G,Bakery,P&G-BAK-01,3146,3.33,2.79,0.053,0.027,0.024,0.01,0.017,0.014
2025-01-01,P&G,Beverages,P&G-BEV-00,3791,4.2,2.6,0.04,0.043,0.027,0.016,0.03,0.011
2025-01-01,P&G,Beverages,P&G-BEV-01,2761,1.65,1.18,0.033,0.048,0.016,0.013,0.021,0.013
2025-01-01,P&G,Beverages,P&G-BEV-02,3493,2.16,1.61,0.051,0.023,0.012,0.015,0.033,0.001
2025-01-01,P&G,Beverages,P&G-BEV-03,3708,5.46,4.57,0.048,0.009,0.007,0.015,0.015,0.009
2025-01-01,P&G,Beverages,P&G-BEV-04,968,3.5,2.27,0.031,0.044,0.026,0.014,0.034,0.016
2025-01-01,Own Label,Haircare,OWN-HAI-00,2303,2.03,1.5,0.047,0.022,0.022,0.006,0.03,0.016
2025-01-01,Own Label,Haircare,OWN-HAI-01,1092,1.28,0.75,0.06,0.016,0.024,0.017,0.034,0.02
2025-01-01,Own Label,Oral Care,OWN-ORA-00,550,1.13,0.79,0.017,0.001,0.014,0.017,0.023,0.006
2025-01-01,Own Label,Oral Care,OWN-ORA-01,1527,2.65,1.47,0.011,0.046,0.023,0.01,0.005,0.01
2025-01-01,Own Label,Oral Care,OWN-ORA-02,3713,4.06,3.17,0.053,0.029,0.02,0.02,0.03,0.009
2025-01-01,Own Label,Oral Care,OWN-ORA-03,2321,1.68,1.28,0.038,0.043,0.014,0.011,0.025,0.013
2025-01-01,Own Label,Skincare,OWN-SKI-00,3834,3.38,2.48,0.053,0.023,0.028,0.013,0.038,0.017
2025-01-01,Own Label,Skincare,OWN-SKI-01,3426,4.69,3.23,0.057,0.008,0.018,0.015,0.028,0.013
2025-01-01,Own Label,Dairy,OWN-DAI-00,1117,1.77,1.39,0.04,0.009,0.023,0.012,0.027,0.017
2025-01-01,Own Label,Dairy,OWN-DAI-01,853,1.24,1.0,0.011,0.009,0.016,0.012,0.027,0.018
2025-01-01,Own Label,Dairy,OWN-DAI-02,3427,3.64,2.54,0.018,0.029,0.012,0.019,0.023,0.012
2025-01-01,Own Label,Snacks,OWN-SNA-00,3421,4.83,2.78,0.022,0.046,0.02,0.009,0.028,0.012
2025-01-01,Own Label,Snacks,OWN-SNA-01,1175,5.73,5.03,0.02,0.037,0.012,0.017,0.04,0.001
2025-01-01,Own Label,Snacks,OWN-SNA-02,1457,4.77,3.69,0.041,0.047,0.024,0.007,0.014,0.009
2025-01-01,Own Label,Snacks,OWN-SNA-03,3539,5.48,4.74,0.057,0.004,0.015,0.006,0.008,0.005
2025-01-01,Own Label,Snacks,OWN-SNA-04,2523,1.21,1.09,0.014,0.022,0.018,0.02,0.007,0.002
2025-01-01,Own Label,Bakery,OWN-BAK-00,2303,1.77,1.11,0.042,0.011,0.006,0.017,0.015,0.007
2025-01-01,Own Label,Bakery,OWN-BAK-01,1236,1.25,0.78,0.05,0.007,0.014,0.018,0.006,0.002
2025-01-01,Own Label,Bakery,OWN-BAK-02,3913,5.54,4.5,0.041,0.008,0.017,0.017,0.012,0.006
2025-01-01,Own Label,Bakery,OWN-BAK-03,2163,2.43,1.78,0.014,0.023,0.013,0.017,0.002,0.008
2025-01-01,Own Label,Bakery,OWN-BAK-04,976,1.97,1.34,0.037,0.05,0.022,0.008,0.002,0.003
2025-01-01,Own Label,Beverages,OWN-BEV-00,3096,5.18,4.65,0.011,0.026,0.017,0.015,0.022,0.014
2025-01-01,Own Label,Beverages,OWN-BEV-01,2691,2.92,2.53,0.03,0.016,0.016,0.016,0.005,0.004
2025-01-01,Regional Dairy,Haircare,REG-HAI-00,2232,1.88,1.43,0.039,0.024,0.021,0.008,0.022,0.007
2025-01-01,Regional Dairy,Haircare,REG-HAI-01,1895,2.46,1.47,0.053,0.008,0.026,0.012,0.016,0.018
2025-01-01,Regional Dairy,Oral Care,REG-ORA-00,3268,4.13,3.13,0.029,0.039,0.011,0.019,0.036,0.007
2025-01-01,Regional Dairy,Oral Care,REG-ORA-01,1026,5.63,4.75,0.019,0.034,0.011,0.008,0.035,0.005
2025-01-01,Regional Dairy,Oral Care,REG-ORA-02,3677,5.11,3.99,0.04,0.003,0.014,0.008,0.011,0.011
2025-01-01,Regional Dairy,Oral Care,REG-ORA-03,2196,1.43,1.04,0.056,0.002,0.012,0.008,0.01,0.018
2025-01-01,Regional Dairy,Oral Care,REG-ORA-04,3500,3.51,2.92,0.018,0.024,0.016,0.014,0.04,0.015
2025-01-01,Regional Dairy,Skincare,REG-SKI-00,2485,5.53,3.39,0.012,0.01,0.014,0.013,0.025,0.018
2025-01-01,Regional Dairy,Skincare,REG-SKI-01,2961,5.23,3.12,0.041,0.014,0.026,0.019,0.04,0.016
2025-01-01,Regional Dairy,Dairy,REG-DAI-00,1321,2.11,1.42,0.033,0.039,0.028,0.008,0.037,0.014
2025-01-01,Regional Dairy,Dairy,REG-DAI-01,2354,5.39,3.75,0.048,0.006,0.024,0.009,0.027,0.011
2025-01-01,Regional Dairy,Dairy,REG-DAI-02,3678,6.09,4.17,0.026,0.037,0.016,0.006,0.011,0.008
2025-01-01,Regional Dairy,Dairy,REG-DAI-03,3103,1.07,0.97,0.043,0.047,0.012,0.014,0.027,0.006
2025-01-01,Regional Dairy,Snacks,REG-SNA-00,1773,6.2,5.44,0.047,0.014,0.012,0.019,0.0,0.014
2025-01-01,Regional Dairy,Snacks,REG-SNA-01,3376,2.84,2.02,0.05,0.014,0.009,0.01,0.034,0.002
2025-01-01,Regional Dairy,Snacks,REG-SNA-02,3063,5.57,4.99,0.019,0.019,0.028,0.006,0.004,0.003
2025-01-01,Regional Dairy,Bakery,REG-BAK-00,3558,1.74,1.58,0.032,0.025,0.011,0.012,0.026,0.015
2025-01-01,Regional Dairy,Bakery,REG-BAK-01,3631,4.14,3.66,0.051,0.038,0.006,0.005,0.008,0.013
2025-01-01,Regional Dairy,Bakery,REG-BAK-02,3553,4.92,4.26,0.028,0.038,0.012,0.009,0.004,0.009
2025-01-01,Regional Dairy,Bakery,REG-BAK-03,1801,1.93,1.31,0.031,0.042,0.008,0.016,0.021,0.006
2025-01-01,Regional Dairy,Bakery,REG-BAK-04,3414,6.22,3.74,0.047,0.032,0.02,0.011,0.014,0.001
2025-01-01,Regional Dairy,Beverages,REG-BEV-00,1526,0.98,0.75,0.015,0.044,0.018,0.015,0.016,0.011
2025-01-01,Regional Dairy,Beverages,REG-BEV-01,3451,0.96,0.82,0.05,0.005,0.019,0.012,0.005,0.02
2025-01-01,Regional Dairy,Beverages,REG-BEV-02,3468,1.28,0.99,0.047,0.002,0.021,0.013,0.004,0.003
2025-01-01,Regional Dairy,Beverages,REG-BEV-03,1090,5.09,3.86,0.022,0.021,0.025,0.005,0.031,0.005
2025-01-01,Regional Dairy,Beverages,REG-BEV-04,873,1.18,0.67,0.045,0.023,0.011,0.014,0.01,0.012
2025-01-01,Niche Snacks,Haircare,NIC-HAI-00,1649,5.51,4.7,0.034,0.018,0.014,0.017,0.013,0.004
